,job_type_blue-collar,job_type_entrepreneur,job_type_housemaid,job_type_management,job_type_retired,job_type_self-employed,job_type_services,job_type_student,job_type_technician,job_type_unemployed,job_type_unknown,marital_married,marital_single,marital_unknown,education_secondary,education_tertiary,education_unknown,default_yes,housing_loan_yes,personal_loan_yes,communication_type_telephone,communication_type_unknown,prev_campaign_outcome_other,prev_campaign_outcome_success,prev_campaign_outcome_unknown,prev_campaign_contact_yes,balance_ind_positive,customer_age,log_balance,log_last_contact_duration,log_num_contacts_in_campaign,log_num_contacts_prev_campaign,term_deposit_subscribed,month,month_sin,month_cos,day_of_month,day_of_month_sin,day_of_month_cos,job_type,marital,education,default,housing_loan,personal_loan,communication_type,prev_campaign_outcome,prev_campaign_contact,balance,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign
4365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,9.036593943451892,5.497577977398914,0.0953101798043249,-2.302585092994045,1,2,0.8660254037844386,0.5000000000000001,12,0.4338837391175582,-0.900968867902419,student,single,secondary,no,no,no,cellular,unknown,no,385.0,244.0,1.0,0
4366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,9.072812432357596,6.030925615988895,0.7419373447293773,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,13,0.485301962531081,-0.8743466161445821,retired,married,tertiary,no,no,no,cellular,unknown,no,695.0,416.0,2.0,0
4367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,60.0,9.337774463784536,6.120517175022596,0.7419373447293773,1.8082887711792652,1,3,1.0,6.123233995736766e-17,18,-0.4853019625310808,-0.8743466161445822,management,married,tertiary,no,no,no,cellular,other,yes,3339.0,455.0,2.0,6
4368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,9.130441820578298,6.878429449600309,0.0953101798043249,-2.302585092994045,1,2,0.8660254037844386,0.5000000000000001,4,0.7818314824680298,0.6234898018587336,unemployed,single,secondary,no,no,no,cellular,unknown,no,1212.0,971.0,1.0,0
4369,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,60.0,8.995425373075282,5.451467546041712,0.0953101798043249,-2.302585092994045,1,6,1.2246467991473532e-16,-1.0,9,0.9510565162951536,-0.3090169943749473,retired,married,primary,no,no,no,cellular,unknown,no,46.0,233.0,1.0,0
4370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,9.130116814616994,6.397096307995467,0.0953101798043249,1.410986973710262,1,10,-0.8660254037844386,0.5000000000000001,26,-0.8486442574947509,0.5289640103269624,admin.,married,secondary,no,no,no,cellular,failure,yes,1209.0,600.0,1.0,4
4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,9.0226966777002,6.004133950208645,0.0953101798043249,0.0953101798043249,1,11,-0.5000000000000004,0.8660254037844384,25,-0.8660254037844386,0.5000000000000001,admin.,single,secondary,no,yes,no,cellular,failure,yes,269.0,405.0,1.0,1
4372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,8.989581475112114,7.314619408004009,0.0953101798043249,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,9,0.9680771188662044,-0.2506525322587204,blue-collar,married,unknown,no,yes,no,cellular,unknown,no,-1.0,1502.0,1.0,0
4373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,41.0,9.052645084108493,6.898815437412663,0.7419373447293773,-2.302585092994045,1,6,1.2246467991473532e-16,-1.0,20,-0.8660254037844385,-0.5000000000000004,unemployed,married,primary,no,no,no,unknown,unknown,no,521.0,991.0,2.0,0
4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,9.106878053601436,5.268373490174964,0.0953101798043249,-2.302585092994045,1,3,1.0,6.123233995736766e-17,17,-0.2993631229733582,-0.9541392564000488,admin.,single,tertiary,no,yes,no,cellular,unknown,no,997.0,194.0,1.0,0
4375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,9.381440874222822,5.793318439967056,0.7419373447293773,-2.302585092994045,1,6,1.2246467991473532e-16,-1.0,3,0.5877852522924731,0.8090169943749475,management,single,tertiary,no,no,no,cellular,unknown,no,3846.0,328.0,2.0,0
4376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,9.29570122092684,6.906854873738973,0.0953101798043249,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,16,-0.101168321987432,-0.9948693233918952,blue-collar,married,secondary,no,yes,no,cellular,unknown,no,2871.0,999.0,1.0,0
4377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,50.0,9.540370473964256,6.057018177847421,1.1314021114911006,1.62924053973028,1,12,-2.4492935982947064e-16,1.0,4,0.72479278722912,0.6889669190756866,management,married,tertiary,no,no,no,cellular,success,yes,5890.0,427.0,3.0,5
4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,49.0,9.234847601530522,6.066340081753089,0.0953101798043249,0.0953101798043249,1,5,0.4999999999999999,-0.8660254037844387,27,-0.72479278722912,0.6889669190756865,admin.,unknown,secondary,no,no,no,cellular,success,yes,2228.0,431.0,1.0,1
4379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,55.0,9.112297461662772,6.368358698228111,0.0953101798043249,0.7419373447293773,1,1,0.4999999999999999,0.8660254037844387,11,0.7907757369376989,-0.6121059825476626,retired,married,secondary,no,no,no,telephone,success,yes,1046.0,583.0,1.0,2
4380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,9.036355964369127,5.768633446975818,2.091864061678393,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,4,0.72479278722912,0.6889669190756866,student,single,secondary,no,no,no,telephone,unknown,no,383.0,320.0,8.0,0
4381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,9.216630547278372,5.787204082795274,0.0953101798043249,0.0953101798043249,1,10,-0.8660254037844386,0.5000000000000001,18,-0.4853019625310808,-0.8743466161445822,management,single,tertiary,no,yes,no,cellular,failure,yes,2043.0,326.0,1.0,1
4382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,69.0,9.038495740033705,5.849612922867741,0.7419373447293773,0.7419373447293773,1,11,-0.5000000000000004,0.8660254037844384,10,0.8660254037844387,-0.4999999999999998,management,married,tertiary,no,no,no,cellular,success,yes,401.0,347.0,2.0,2
4383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,9.002590231831805,7.042373580706898,0.0953101798043249,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,5,0.8486442574947509,0.5289640103269624,housemaid,married,primary,no,no,no,cellular,unknown,no,104.0,1144.0,1.0,0
4384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,9.045949102508084,6.349313801274483,0.0953101798043249,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,13,0.485301962531081,-0.8743466161445821,blue-collar,married,secondary,no,yes,no,cellular,unknown,no,464.0,572.0,1.0,0
4385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,9.104768722920156,7.165570751827624,1.62924053973028,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,8,0.9987165071710528,-0.0506491688387126,technician,single,secondary,no,no,no,cellular,unknown,no,978.0,1294.0,5.0,0
4386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,55.0,9.69972374499782,6.764000375336999,0.7419373447293773,0.0953101798043249,1,10,-0.8660254037844386,0.5000000000000001,2,0.3943558551133185,0.9189578116202306,management,married,tertiary,no,no,no,cellular,success,yes,8293.0,866.0,2.0,1
4387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,9.353496547419358,5.187944309066666,0.7419373447293773,-2.302585092994045,1,6,1.2246467991473532e-16,-1.0,15,5.66553889764798e-16,-1.0,management,married,tertiary,no,no,no,cellular,unknown,no,3519.0,179.0,2.0,0
4388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,9.190555944514385,5.994210772776008,1.1314021114911006,-2.302585092994045,1,4,0.8660254037844387,-0.4999999999999998,23,-0.9945218953682734,0.1045284632676529,management,married,unknown,no,yes,no,telephone,unknown,no,1784.0,401.0,3.0,0
4389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,9.178860024749005,5.733664849138071,0.0953101798043249,-2.302585092994045,1,2,0.8660254037844386,0.5000000000000001,3,0.6234898018587335,0.7818314824680298,technician,single,tertiary,no,no,no,cellular,unknown,no,1670.0,309.0,1.0,0
4390,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,42.0,9.090892200750728,5.371103036273684,0.7419373447293773,-2.302585092994045,1,10,-0.8660254037844386,0.5000000000000001,26,-0.8486442574947509,0.5289640103269624,management,divorced,tertiary,no,no,no,cellular,unknown,no,854.0,215.0,2.0,0
4391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,9.049126472908585,4.821087692210561,0.7419373447293773,1.1314021114911006,1,3,1.0,6.123233995736766e-17,10,0.8978045395707416,-0.4403941515576344,management,married,tertiary,no,no,no,cellular,failure,yes,491.0,124.0,2.0,3
4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,9.058714834624771,5.82923969201315,0.0953101798043249,0.7419373447293773,1,4,0.8660254037844387,-0.4999999999999998,14,0.2079116908177593,-0.9781476007338056,admin.,single,secondary,no,yes,no,cellular,failure,yes,573.0,340.0,1.0,2
4393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,9.877097374897184,6.89172751790494,0.0953101798043249,-2.302585092994045,1,11,-0.5000000000000004,0.8660254037844384,20,-0.8660254037844385,-0.5000000000000004,services,married,secondary,no,yes,no,cellular,unknown,no,11459.0,984.0,1.0,0
4394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,9.076820407857785,7.022065625159548,1.1314021114911006,-2.302585092994045,1,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,admin.,single,secondary,no,yes,no,cellular,unknown,no,730.0,1121.0,3.0,0
4395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,34.0,9.160950528034771,6.356281256738337,0.0953101798043249,0.0953101798043249,1,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749475,management,single,tertiary,no,yes,no,cellular,other,yes,1498.0,576.0,1.0,1
4396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,8.993688205957278,6.719133920039655,1.410986973710262,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,6,0.9377521321470804,0.3473052528448203,management,divorced,tertiary,yes,no,no,cellular,unknown,no,32.0,828.0,4.0,0
4397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40.0,9.06173594985414,5.451467546041712,0.0953101798043249,-2.302585092994045,1,4,0.8660254037844387,-0.4999999999999998,15,5.66553889764798e-16,-1.0,technician,married,secondary,no,no,yes,cellular,unknown,no,599.0,233.0,1.0,0
4398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,56.0,9.34706291745196,5.509793112994564,0.7419373447293773,-2.302585092994045,1,2,0.8660254037844386,0.5000000000000001,6,0.9749279121818236,0.2225209339563144,retired,divorced,tertiary,no,no,no,cellular,unknown,no,3445.0,247.0,2.0,0
4399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,54.0,9.588372616433102,5.283711214158674,0.0953101798043249,-2.302585092994045,1,2,0.8660254037844386,0.5000000000000001,3,0.6234898018587335,0.7818314824680298,management,married,tertiary,no,no,no,cellular,unknown,no,6574.0,197.0,1.0,0
4400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,9.213246146122357,5.313698468586339,0.0953101798043249,1.62924053973028,1,10,-0.8660254037844386,0.5000000000000001,13,0.485301962531081,-0.8743466161445821,blue-collar,single,secondary,no,no,no,cellular,success,yes,2009.0,203.0,1.0,5
4401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,9.104546429069002,4.804840381116659,0.0953101798043249,-2.302585092994045,1,3,1.0,6.123233995736766e-17,24,-0.9884683243281114,0.1514277775045766,unemployed,married,secondary,no,no,no,cellular,unknown,no,976.0,122.0,1.0,0
4402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,9.37890946228468,6.456926629122442,0.7419373447293773,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,13,0.485301962531081,-0.8743466161445821,management,single,tertiary,no,yes,no,cellular,unknown,no,3816.0,637.0,2.0,0
4403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58.0,9.050065980440902,4.719391330078114,0.0953101798043249,-2.302585092994045,1,4,0.8660254037844387,-0.4999999999999998,22,-0.9945218953682732,-0.1045284632676542,entrepreneur,married,secondary,no,no,no,cellular,unknown,no,499.0,112.0,1.0,0
4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,9.141429639972834,5.8321756894246,0.7419373447293773,1.1314021114911006,1,3,1.0,6.123233995736766e-17,10,0.8978045395707416,-0.4403941515576344,unemployed,single,tertiary,no,yes,no,cellular,failure,yes,1314.0,341.0,2.0,3
4405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,8.990080159841503,6.302802109158108,1.1314021114911006,0.0953101798043249,1,4,0.8660254037844387,-0.4999999999999998,14,0.2079116908177593,-0.9781476007338056,management,married,tertiary,no,yes,no,cellular,failure,yes,3.0,546.0,3.0,1
4406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,34.0,9.039207982321146,6.8277375709961055,0.0953101798043249,-2.302585092994045,1,6,1.2246467991473532e-16,-1.0,4,0.7431448254773941,0.6691306063588582,blue-collar,married,primary,no,yes,no,unknown,unknown,no,407.0,923.0,1.0,0
4407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,38.0,9.45227427370128,5.704115752446321,0.7419373447293773,1.1314021114911006,1,3,1.0,6.123233995736766e-17,9,0.9680771188662044,-0.2506525322587204,services,married,secondary,no,no,no,cellular,success,yes,4717.0,300.0,2.0,3
4408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,61.0,9.100759853507446,5.937800022522289,0.7419373447293773,1.1314021114911006,1,7,-0.4999999999999997,-0.8660254037844388,15,0.1011683219874327,-0.994869323391895,retired,married,secondary,no,no,no,cellular,success,yes,942.0,379.0,2.0,3
4409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.0,9.29955016401298,6.545493328174621,0.0953101798043249,0.0953101798043249,1,6,1.2246467991473532e-16,-1.0,3,0.5877852522924731,0.8090169943749475,blue-collar,married,secondary,no,no,no,cellular,failure,yes,2913.0,696.0,1.0,1
4410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,9.082291068063666,4.522874943261261,0.0953101798043249,0.0953101798043249,1,3,1.0,6.123233995736766e-17,25,-0.9377521321470804,0.3473052528448203,services,married,secondary,no,no,no,cellular,success,yes,778.0,92.0,1.0,1
4411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,9.002220891961061,5.215479088239032,0.0953101798043249,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,22,-0.968077118866204,-0.2506525322587213,admin.,married,secondary,no,no,no,cellular,unknown,no,101.0,184.0,1.0,0
4412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,8.989082541572184,5.460010955546024,0.0953101798043249,-2.302585092994045,1,10,-0.8660254037844386,0.5000000000000001,17,-0.2993631229733582,-0.9541392564000488,management,married,tertiary,no,no,no,telephone,unknown,no,-5.0,235.0,1.0,0
4413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,9.130225161674394,5.774862056337153,0.0953101798043249,1.1314021114911006,1,2,0.8660254037844386,0.5000000000000001,8,0.9749279121818236,-0.2225209339563143,admin.,married,secondary,no,no,no,telephone,failure,yes,1210.0,322.0,1.0,3
4414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,9.294598796400162,5.513831890697755,0.0953101798043249,1.1314021114911006,1,1,0.4999999999999999,0.8660254037844387,25,-0.9377521321470804,0.3473052528448203,admin.,married,tertiary,no,no,no,cellular,failure,yes,2859.0,248.0,1.0,3
4415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,9.019555098770033,6.016401032398013,0.7419373447293773,-2.302585092994045,1,10,-0.8660254037844386,0.5000000000000001,8,0.9987165071710528,-0.0506491688387126,admin.,married,secondary,no,no,no,cellular,unknown,no,243.0,410.0,2.0,0
4416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,9.494699429323887,6.265491308736761,0.0953101798043249,-2.302585092994045,1,9,-1.0,-1.8369701987210294e-16,4,0.7431448254773941,0.6691306063588582,retired,married,secondary,no,no,no,cellular,unknown,no,5269.0,526.0,1.0,0
4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,46.0,9.017980600467387,5.989212012054688,0.0953101798043249,0.0953101798043249,1,6,1.2246467991473532e-16,-1.0,2,0.4067366430758001,0.9135454576426008,admin.,single,tertiary,no,yes,no,cellular,success,yes,230.0,399.0,1.0,1
4418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,9.07016984614217,6.146543367508063,0.0953101798043249,-2.302585092994045,1,11,-0.5000000000000004,0.8660254037844384,11,0.7431448254773945,-0.6691306063588579,management,married,tertiary,no,no,no,telephone,unknown,no,672.0,467.0,1.0,0
4419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,9.066481548833922,5.714062784063757,0.0953101798043249,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,13,0.485301962531081,-0.8743466161445821,technician,single,secondary,no,no,no,cellular,unknown,no,640.0,303.0,1.0,0
4420,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,9.137457802555913,5.652839995918626,0.7419373447293773,1.1314021114911006,1,5,0.4999999999999999,-0.8660254037844387,17,-0.2993631229733582,-0.9541392564000488,management,married,tertiary,no,no,no,cellular,success,yes,1277.0,285.0,2.0,3
4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,8.989082541572184,5.730424405602622,0.0953101798043249,0.7419373447293773,1,7,-0.4999999999999997,-0.8660254037844388,30,-0.2012985200886611,0.9795299412524944,admin.,married,tertiary,no,no,no,cellular,success,yes,-5.0,308.0,1.0,2
4422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,9.05976163847955,6.780035537379766,0.0953101798043249,0.0953101798043249,1,5,0.4999999999999999,-0.8660254037844387,14,0.299363122973358,-0.9541392564000488,blue-collar,married,secondary,no,yes,no,cellular,failure,yes,582.0,880.0,1.0,1
